storename,location,lng,lat,score,special,img_url 
研磨时光咖啡馆(万科森林公园店),固镇路与紫杉路交口万科森林公园,None,None,4.5,"黑椒牛柳意大利面,经典牛角包,研磨时光咖啡,抹茶黄桃,研磨时光,焦糖丝滑拿铁,培根香辣番茄意大利面,香草拿铁,焦糖玛奇朵,香辣肠意面",https://dimg02.c-ctrip.com/images/100t0k000000cgy7964BE_R_220_140.jpg
阿胖特色龙虾(罍街店),宁国南路与水阳江路交叉口罍街商业街,None,None,3.5,"烧烤,羊肉串,烤深海扇贝,烤蒜香生蚝,烤脆骨,泥鳅面,特色地锅鸡,精品麻辣龙虾,精品蒜香龙虾,龙虾",https://dimg04.c-ctrip.com/images/fd/tg/g1/M04/1D/8C/CghzflU3m0KAG2eCAAEo6JexIRQ311_R_220_140.jpg
筷筷香餐饮,玉兰大道新华学院三期二楼,None,None,4.3,"重庆酸菜鱼,干锅香辣虾,石锅排骨,蒸蛋,蒜蓉粉丝扇贝,三鲜锅仔,椒盐藕盒,干锅平苞菜,红烧鲫鱼,吴山卤老鹅",https://dimg06.c-ctrip.com/images/100t0k000000chg684DBC_R_220_140.jpg
小龙坎老火锅(肥东店),包公大道众友大厦一楼(包公大道与塘杨路交口东南角，第九空间ktv楼下),None,None,4.5,"霜降雪花牛,滋补清汤鸳鸯锅,番茄鸳鸯锅,鱼泡,野生菌王鸳鸯锅,呼伦贝尔羔羊肉,鲜切羊后腿,霸王鸡翅,极品鲜虾滑,最牛油九宫格",https://dimg06.c-ctrip.com/images/100s0k000000cnym6FD5E_R_220_140.jpg
酱骨传奇(北一环店),濉溪路99号(韩美整形医院对面),None,None,4.5,"红糖糍粑,招牌酱骨头,鲜果炭烧肉,小炒锅巴肉,干锅野笋丝,干锅手撕包菜,高压蜂窝豆腐,手指年糕排骨,有机花菜,捞汁口水鸡",https://dimg08.c-ctrip.com/images/100e0k000000ckauuCDAA_R_220_140.jpg
水原烤肉(1912店),蜀山区黄山路和怀宁路交汇1912商业街西街海底捞对面韩国街内,None,None,4.6,"韩式烤肉,原味五花肉,酱料,精品牛五花,梅肉,雪花牛背肉,大酱汤,南瓜粥,牛舌,炸酱面",https://dimg06.c-ctrip.com/images/100i0j000000a22mgD2E1_R_220_140.jpg
芝根芝底(新站家天下店),扶疏路阳光汇景小区3栋102号商铺(家天下生活广场对面),None,None,4.6,"黑椒牛肉披萨,黑椒牛柳意面,冰镇酸梅汤,黄桃水果披萨,茄汁海鲜意大利面,茄汁培根意大利面,椰果奶茶,意大利肉酱面,盐酥鸡,夏威夷披萨",https://dimg05.c-ctrip.com/images/10080k000000cl9do5104_R_220_140.jpg
詹记宫廷桃酥王(淮河路店),淮河路步行街(近庐州烤鸭店),None,None,4.7,"蛋卷,肉松蛋糕,蜂蜜蛋糕,绿豆饼,小桃酥,海苔肉松小贝,肉松卷,蛋黄酥,老婆饼,泡芙",https://dimg05.c-ctrip.com/images/tg/952/455/091/5ca8d2c8e82e44b9b684d61500eb5d17_R_220_140.jpg
詹记宫廷桃酥王(乐城店),金寨路与绩溪路交口乐城生活广场一楼,None,None,4.7,"鲜奶泡芙,牛角包,奶酪包,乳酪面包,肉松酥,芝麻酥饼,切片蛋糕,奶油酥,蜂蜜无水蛋糕",https://dimg07.c-ctrip.com/images/100c0k000000cf7z049E9_R_220_140.jpg
宜川麻辣砂锅(广场店),皖河支路36号,None,None,4.5,"腊肠蛋抄饭,鸭血米线,砂锅金针菇,砂锅香菇,肥肠河粉,肥肠土豆粉,砂锅鸭血,砂锅鸡杂,鸭血土豆粉,鸭血河粉,肥肠米线,‍酸辣粉",https://dimg05.c-ctrip.com/images/10040n000000e4y88BFBD_R_220_140.jpg
火锅记忆(武里山天街店),武里山路与扶疏路交口天街商业中心A区206、207号商铺,None,None,4.6,"小酥肉,肥羊卷,精品毛肚,牛羊拼盘,记忆虾滑,肥牛卷,黄豆芽,吮指蒜蓉龙虾,南瓜饼,鸭血",https://dimg02.c-ctrip.com/images/10090k000000ckf4dD706_R_220_140.jpg
焙客森林红磨坊(文化广场店),合肥市其他军二路112-113号,None,None,4.5,None,https://dimg07.c-ctrip.com/images/tg/021/821/624/256d1a61cefb45ae9452eecf0da15e14_R_220_140.jpg
卡旺卡(合肥步行街二店),淮河路韵淮阁一层6号,None,None,4.8,"西柚莫吉托,大杯全套多珍珠,冰蓝优格爽,蜜桃果茶,蓝莓果茶,血糯奶茶,比利时棉花糖可可,全套港式奶茶,芒果露,红豆奶茶",https://dimg06.c-ctrip.com/images/10030k000000cjvwa9FEA_R_220_140.jpg
淘品小栈(新华学府店),"华林家园1栋103,203室",None,None,4.7,"一斗米拉面丸子,鸡蛋干,金丝肉松饼,芒果干,牛肉干,竹笋,泡椒猪皮,山椒花生,无籽盐津葡萄,鸭舌",https://dimg02.c-ctrip.com/images/100n0k000000cgkad5C31_R_220_140.jpg
肯德基(合肥长江店),长江西路201号家乐福超一楼,None,None,4.7,"草莓圣代,黄金鸡块,新奥尔良烤翅,伴鸡伴虾堡土豆泥餐,原味吮指鸡,劲爆鸡米花,葡式蛋挞,香辣鸡腿堡,老北京鸡肉卷,金沙咸蛋黄香辣鸡翅",https://dimg04.c-ctrip.com/images/10010k000000csi5y13D2_R_220_140.jpg
卡旺卡(淮河路店),淮河路252号房屋东边一间,None,None,4.7,"奶茶,港式奶茶,去套奶茶,全套,抹茶爽,茶色冰淇淋,计划古惑,奶茶业惊人黑幕,长期饮用可致癌,椰汁西米露,红豆布丁,芒果爽,全套奶茶,紫米奶茶,蓝莓果茶,全套港式奶茶,抹茶奶芙,红豆奶茶,蓝莓果冰,全套只要珍珠",https://dimg05.c-ctrip.com/images/tg/959/600/387/f34f55874f0b44d48b9166cc0c4bf017_R_220_140.jpg
虹泥小厨(天柱路店),长江西路与天柱路交汇南50米,None,None,4.3,"鸭五件,铁板鲈鱼,焖面,肥肠炭炉,粉丝煲,虹泥秘制猪手,肉碎锅巴,虹泥鸭,红泥猪手,小黄鱼",https://dimg02.c-ctrip.com/images/fd/tg/g2/M09/44/39/CghzgFU3mV6ABDHOAAFcU0-Q7Fo054_R_220_140.jpg
必胜客宅急送(港澳店),经济技术开发区翡翠路以西、金炉路以南港澳广场B区一层,None,None,4.4,"夏威夷风光比萨,海鲜至尊比萨,乳酪大会比萨,北美特色枫香烤翅,五味小吃拼盘,傲椒红火翅,就粉你浪漫慕斯蛋糕,培根双拼比萨,天府牛肉比萨,榴莲三结义比萨",https://dimg08.c-ctrip.com/images/100n0g0000007r499BA5A_R_220_140.jpg
卡旺卡(合肥中环店),繁华大道中环购物中心3F,None,None,4.7,"芒果爽,全套奶茶,手榨鲜芒乌龙,满满橙意茶,比利时棉花糖可可,草莓奶芙,可可蛋糕奶茶,红豆奶茶,杨枝甘露,蓝莓奶冻爽",https://dimg05.c-ctrip.com/images/100w0g0000007qchv1D80_R_220_140.jpg
卡旺卡(合肥天鹅湖万达店),南二环路3818号天鹅湖万达广场1-8栋室内步行街2032号铺,None,None,4.7,"坚果全套,珍珠,蜜桃乌龙,芒果爽,鲜果茶,全套奶茶,草莓奶芙,红豆奶茶,芒果奶芙,杨枝甘露",https://dimg05.c-ctrip.com/images/100o0k000000cezhz532A_R_220_140.jpg
东北烧烤龙虾吊锅,岳西路与贵池路交叉口南60米路西,None,None,4.6,鸡翅,https://dimg08.c-ctrip.com/images/100p0k000000cj8uz9321_R_220_140.jpg
川城(之心城店),长江西路189号之心城6层,None,None,4.0,"羊肉串,孜然排骨,蛋黄南瓜,沸腾水煮鱼,金牌酸菜鱼,炭烤牛蛙,非一般酥皮豆腐,老坛酸菜鱼（微辣）,烤猪蹄,宫保鸡丁",https://dimg04.c-ctrip.com/images/10060g0000007qtrj477C_R_220_140.jpg
汤姆家的牛排西餐厅(包河万达店),芜湖路与马鞍山路交口万达广场3楼(炭火烤肉旁),None,None,4.0,"澳洲精选牛排套餐,小食拼盘,爱尔兰烤翅,澳式牛排,自助水果沙拉,明星菲力牛排,红葡萄柚子茶,冰淇淋雪域蛋糕,西冷牛排,果木熏肉眼牛排",https://dimg03.c-ctrip.com/images/100w0k000000ciwvcB28D_R_220_140.jpg
嫉妒啦巴西自助烤肉,北一环与胜利路交口温莎国际大厦4楼,None,None,4.2,"巴西烤肉,烤大虾,龙虾,烤牛舌,水果,海鲜火锅,烤翅根,烤叉烧,烤羊腿,烤鸡翅",https://dimg07.c-ctrip.com/images/10040k000000cdkfq340F_R_220_140.jpg
味千拉面(合肥中环店),繁华大道与翡翠路交叉口合肥中环城购物中心一楼6号商铺,None,None,3.8,"鱿鱼圈,酸酸辣辣面,浓厚豚骨汤拉面,味千煎饺,猪软骨春笋拉面,烧肥牛铁板饭,溏心蛋,软骨,味千麻辣拉面,麻麻辣辣牛肉饭",https://dimg06.c-ctrip.com/images/100h0k000000cfo39785B_R_220_140.jpg
贤合庄火锅,黄山路与怀宁路交口1912街区,None,None,3.8,"鲜虾滑,酥肉,蟹黄包,红糖糍粑,胶原肥牛,秘制麻辣牛肉,养生乌鸡卷,秘制脑花,新西兰高钙羊肉,澳洲雪花牛肉",https://dimg03.c-ctrip.com/images/100p0g0000007qnwv4F0F_R_220_140.jpg
嘿！小面,阜阳北路948号中正国际广场2幢商105,None,None,4.4,"重庆小面,梅菜扣肉盖浇饭,香菇炖鸡面,香菇滑鸡煲仔饭,豌豆面,宫保鸡丁煲仔饭,特色卤肉盖浇饭,酸菜肉丝面,豌杂面,奶茶",https://dimg04.c-ctrip.com/images/10050n000000e81cl658F_R_220_140.jpg
张亮麻辣烫,黄山路6号,None,None,4.7,"闵南肉片,红薯粉丝,蛋饺,紫薯糯米球,紫甘蓝,黄金卷,秀珍菇,深海鱼,水晶包,菠菜",https://dimg03.c-ctrip.com/images/100q0k000000cg02iE423_R_220_140.jpg
萃果师(包河万达店),芜湖路与马鞍山路交叉口万达广场3楼3311商铺(银鲨国际美食百汇右侧),None,None,4.7,"鲜榨果汁,葡萄汁,苹果汁,梨汁,玫瑰火龙果,香蕉优酪乳,芒果梨,西瓜菠萝,红心火龙果汁,甘蔗柠檬",https://dimg06.c-ctrip.com/images/100l0k000000cjs0r220F_R_220_140.jpg
卡旺卡(合肥华润五彩城店),五彩城第一层第L102B号商铺,None,None,4.6,"满满鲜果茶,手榨蜜桃乌龙,可可蛋糕,芒果爽,全套奶茶,橙意满满,黑冻冻牛乳茶,手榨柠檬乌龙,红豆奶茶,椰椰大mango",https://dimg08.c-ctrip.com/images/10090k000000ch7cfCD8C_R_220_140.jpg
老安火盆烤肉(红枫路店),科学大道与红枫路交叉口向西200米,None,None,4.4,"秘制烤大茄,老安甜米酒,川香秘制脑花,锡纸烤鱼,烤鸡翅中,爽口酥肉,锡纸麻婆豆腐,生菜,烤肉,烤五花肉",https://dimg07.c-ctrip.com/images/10080g0000007r0ak1C44_R_220_140.jpg
老翁触牛肉潮汕牛肉火锅,长江西路与樊洼路交口向北150米蓝光禹洲城商业街7号楼2楼,None,None,4.4,"五花趾,老翁牛肉丸,老翁牛骨养生锅,吊龙伴,嫩牛,草原黑毛肚,卤牛舌,三拼小菜,腐竹,牛骨汤鸳鸯锅底",https://dimg05.c-ctrip.com/images/10080g0000007qqdz888F_R_220_140.jpg
管氏翅吧(宣城路店),宣城路45号(城市之家宾馆对面),None,None,4.4,"烤翅中,纯正羊肉串,椒盐馒头片,尚品烤鱼,疙瘩汤,五花肉,烤茄子,金针菇,鸡翅,扇贝",https://dimg05.c-ctrip.com/images/tg/648/908/929/4a96fe935c2640828797383417fd4215_R_220_140.jpg
台萃鲜茶(团结路店),团结东路团结路小区门口旁,None,None,4.8,"美式咖啡,柠檬多多,柚美丽,贵妃小紫苏,黄金茉莉萃鲜奶,霜恋可可,宇治抹茶咖啡,养颜芦荟汁,日月潭萃鲜奶,紫薯五谷萃鲜奶,伯爵萃鲜奶,香草拿铁",https://dimg04.c-ctrip.com/images/100b0k000000cjssb9ACA_R_220_140.jpg
卡旺卡(合肥悦方店),庐州大道2868号悦方IDMALL购物中心广场L102-1号,None,None,4.6,"玫瑰全套奶茶,坚果全套,芒果爽,黑全套奶茶,西瓜奶芙,手榨柠檬乌龙,红豆奶茶,杨枝甘露,椰椰大咖,手炸芒果乌龙",https://dimg03.c-ctrip.com/images/100l0k000000ck4zfDE92_R_220_140.jpg
杨国福麻辣烫(官亭路店),长江西路与官亭路交口向北50米路西(合肥三里庵校区),None,None,4.6,"西红柿,紫薯丸子,小墨鱼仔,麻酱,墨鱼丸,豆芽,油条,章鱼丸,香菜,油豆腐",https://dimg07.c-ctrip.com/images/100n0k000000cdizw7290_R_220_140.jpg
仟吉西饼(新华国际店),潜山路皖河支路交叉口,None,None,4.6,"原味泡芙巧克力焦糖泡芙,迷你小鲜肉,香葱火腿调理面包,全麦面包,乳酪蛋糕,北海道戚风蛋糕,恩爱白面包,慕斯缤纷,万象慕斯,海苔火腿芝士",https://dimg06.c-ctrip.com/images/tg/732/098/603/fb82a72e41204f8ea9d3b97fdbccfc5e_R_220_140.jpg
紫燕百味鸡(翠庭园店),茂荫路翠庭园小区(菜市旁),None,None,4.6,"夫妻肺片,烧鹅,经典风爪,腐竹,鸭翅,酸辣海带丝,鱿鱼,鸭架,香辣鸭脖,凉拌海带丝,拌菜,海白菜,鸭架子,藤椒鸡,香辣豆干,紫燕鹅,香酥花生米,烤鹅,芙蓉鹅,夫妻肺片烧鹅,海带凤爪,招牌菜-夫妻肺片,香辣牛肉丝鸭爪,招牌菜-藤椒鸡,招牌菜-百味鸡",https://dimg03.c-ctrip.com/images/100c0k000000cl08i0410_R_220_140.jpg
巴蜀人家(官亭路店),官亭路13号,None,None,4.0,"毛血旺,京酱肉丝,锅巴,上汤娃娃菜,诸葛烤鱼,蟹黄豆腐,木桶羊肉,干锅肥肠,酸菜鱼,水煮鱼",https://dimg05.c-ctrip.com/images/100s0n000000ed1sw25A5_R_220_140.jpg
绿茶餐厅(滨湖店),合肥市滨湖新区 徽州大道世纪金源A座4楼(紫云路口),None,None,3.8,"莼菜汤,椒麻鸡,综合牛奶刨冰,西湖藕韵,面包诱惑免费送,绿茶招牌泉水蛙,石锅沸腾烦,面包诱惑,鱼头诱惑,豆浆,菠萝油条虾,石锅沸腾饭,香锅有机花菜,牛肉诱惑,古法醋烧鸡,绿茶烤鱼,招牌石锅沸腾饭,绿茶烤肉,东坡鸡,青豆泥,明火鲈鱼,豉油大虾,招牌校园大排,东坡",https://dimg07.c-ctrip.com/images/tg/328/864/375/2f17d901f1cc49f389cc7578a1b652c2_R_220_140.jpg
阿香米线(银泰城店),政务区潜山路190号合肥银泰城负一层B138号铺,None,None,4.6,"阿香过桥米线,阿香秘制鸡翅,特制酸梅汁,椒香肉串,阿香番茄米线,酸菜肥牛米线,菌菇豆花,韩式泡菜肥牛米线,麻辣米线,番茄肥牛豆花",https://dimg07.c-ctrip.com/images/100p0k000000cg34n6387_R_220_140.jpg
紫燕百味鸡(万国店),滨湖假日花园万国农贸2-104铺,None,None,4.6,"鸭架子,藤椒鸡,五香猪蹄,百味鸡,芙蓉鹅,海带凤爪,腐竹,凉拌海带丝,卤牛肉,夫妻肺片",https://dimg05.c-ctrip.com/images/100w0k000000cqib8B7BF_R_220_140.jpg
八玺花甲(官亭路店),官亭路中段宝岛眼镜旁,None,None,4.5,"皮皮虾,香汁花甲,秘制花甲,香辣螺丝,锡纸蛏子,水煮花甲,清蒸花甲,炝炒花甲,锡纸花甲,基围虾,香辣蟹,金针菇花甲米线",https://dimg05.c-ctrip.com/images/10070k000000cv9vsC9DB_R_220_140.jpg
饎货(天鹅湖万达),天鹅湖万达金街1楼(光大银行旁),None,None,4.7,"豌豆面,特色豌杂面,招牌鸡杂面,豌杂牛肉面,豌杂牛肉肥肠面,卤蛋,红烧牛肉面,酸辣粉,肥肠面,杂酱面",https://dimg06.c-ctrip.com/images/100f0k000000chqh3DDB2_R_220_140.jpg
龍鳳餐室(1912街區店),黄山路与怀宁路交口金大地1912街区东街B12,None,None,4.2,"丝袜奶茶,干炒牛河,菠萝油,杏仁炸鲜奶,滑蛋蝦仁,柱侯酱凤爪,酱汁凤爪,蛋黄流沙包,特色蜜汁叉烧,红豆双皮奶",https://dimg02.c-ctrip.com/images/100p0g0000007qomh4D22_R_220_140.jpg
詹记宫廷桃酥王(大铺头店),科学岛路与荷花路交叉口东100米,None,None,4.7,"蛋卷,红豆饼,桃酥,肉松酥,无水蜂蜜蛋糕,千层麻花,椰蓉酥,肉松卷,蛋黄酥,泡芙",https://dimg02.c-ctrip.com/images/100s0k000000cmjup3B8F_R_220_140.jpg
湘渝人家(港澳店),经济技术开发区翡翠路港澳广场4楼,None,None,4.0,"川式回锅肉,川味腊肉,锅粑牛肉,干锅肥肠,石锅鱼,西湖牛肉羹,干煸豆角,玉米烙,酸菜鱼,烤鱼",https://dimg04.c-ctrip.com/images/100j0g0000007qugl0B77_R_220_140.jpg
紫燕百味鸡(海恒店),海恒街海恒农贸市场北6号(习友路东、轩辕路北),None,None,4.5,"香辣鸭脖,拌菜,海白菜,藤椒鸡,香辣豆干,香酥花生米,烤鹅,芙蓉鹅,鸭掌,鱿鱼,椒麻鸡,卤牛肉",https://dimg07.c-ctrip.com/images/10070k000000cv6b60ECF_R_220_140.jpg
台萃鲜茶(人民路二店),人民路与军分区路交叉口南150米,None,None,4.7,"黑糖馬奇朵,包心奶醇,枣香桂圆奶茶,茉香奶绿,芒果绿茶,香醇巧克力,金钻奶茶,香滑布丁,小紫苏,芒果雪沙",https://dimg06.c-ctrip.com/images/10090k000000clu6cEE65_R_220_140.jpg
好利来(蜀峰店),蜀峰路与稻香路交口联家商贸27#商铺,None,None,4.6,"手撕包,草莓甜心,地中海之恋,法式多拿,巧克力迷你蛋糕,芝士蛋糕,黑森林,小蛋糕,生日蛋糕电子券,丹麦黄油卷",https://dimg01.c-ctrip.com/images/100s0k000000ck6j59AA8_R_220_140.jpg
贾不假包子店,新艺苑小区(合肥工业大学北),None,None,4.5,"大别山野菜包,肉包,香菇菜包,锅贴饺,韭菜煎包,糊辣汤冲鸡蛋,沙汤,豆腐脑,小笼包,豆芽粉丝蒸饺",https://dimg01.c-ctrip.com/images/100b0k000000cjr2v30E0_R_220_140.jpg
仟吉(天鹅湖万达店),天鹅湖万达广场金街4号楼1-22号商铺,None,None,4.5,"法式香片,乳酪吐司,毛毛虫,恩爱白面包,柠檬奶包,醇味戚风,雪媚娘",https://dimg01.c-ctrip.com/images/10040j000000acwtfE51E_R_220_140.jpg
张正麻辣串(百脑汇店),金寨路与绩溪路交叉口百脑汇对面乐城超市一层卡旺卡旁(近招商银行),None,None,4.5,"年糕,腐竹,特色凉皮米线,鱿鱼,骨肉相连,里脊肉,藕片,鸡中翅,金针菇,素鸡",https://dimg08.c-ctrip.com/images/10070k000000ctpkc2495_R_220_140.jpg
仟吉西饼(宝业东城广场店),长江东路与东二环交叉口宝业东城广场一层(必胜客旁边),None,None,4.6,"法式香片,玛丽奥魔方,撒哈拉蛋糕,丹麦皇家吐司,慕斯缤纷,仟吉栗浓秋柚蛋糕,天使戚风蛋糕,杂粮双味,榛果纯真,万象慕斯",https://dimg07.c-ctrip.com/images/tg/319/603/155/68a2763c416a49d2bac5293243fce235_R_220_140.jpg
左邻优社(新华店),三孝口新华书店七楼,None,None,4.6,"豆花,意大利肉酱面,田园披萨,照烧鸡排饭,新加坡深海鱼排,田园色拉,美式鸡翅,美国烤鸡披萨,黑椒扒牛排,薯条",https://dimg05.c-ctrip.com/images/100b0k000000ci7m1F103_R_220_140.jpg
仟吉KenGee(财富广场店),濉溪路278号财富广场B座西一楼,None,None,4.7,"法式香片,红豆餐包,奶酪菠萝包,原味戚风蛋糕,丹麦皇家吐司,北海道香浓土司,慕斯缤纷,仟吉栗浓秋柚蛋糕,蛋挞,葡萄起司",https://dimg08.c-ctrip.com/images/tg/671/632/904/8df9ac0a050b4eb6a896bb939071e9d8_R_220_140.jpg
佳香堡,望江西路华府骏苑孔塘街,None,None,4.5,"葱烤鲫鱼,花菜肉片,青椒香干,西兰花肉片,香肠炒蛋,韭菜虾米,脆皮虾,韭菜香干肉丝,青椒毛豆肉丝,酸豆角,芒果汁,藕片",https://dimg01.c-ctrip.com/images/100o0k000000ce2uiF94F_R_220_140.jpg
中壹客连锁快餐,新产业园蜀峰路558号融智科技园2幢107,None,None,4.5,"红烧肉,梅干菜大肉块,生炒鸡块,香菇烧鸡腿,梅菜扣肉,凉拌牛肉,红烧狮子头,啤酒鸭,小炒肉,酸菜鱼",https://dimg01.c-ctrip.com/images/100g0k000000cfl8t1DA4_R_220_140.jpg
巴莉甜甜,芙蓉路合肥正大广场内,None,None,4.5,"榴莲蛋糕,幸福美满甜蜜蜜,黑森林蛋糕",https://dimg05.c-ctrip.com/images/100w0k000000cqia47487_R_220_140.jpg
咕嘟草帽鱼(天鹅湖万达广场店),天鹅湖万达室外步行街三楼,None,None,4.2,"鱼汤,特色手工鲜鱼片,雪花肥牛,蔬菜菌菇拼盘,草帽鱼,黑鱼,虾滑,招牌原味锅,上品菌菇拼盘,长江鮰鱼肉",https://dimg07.c-ctrip.com/images/100l0k000000cdilp826C_R_220_140.jpg
仟吉西饼(安高城市广场店),望江西路与合作化路交口东南角安高城市商业广场一楼,None,None,4.5,"乳酪土司,柠檬奶包,慕斯缤纷,黑森林蛋糕,水果蛋糕,雪媚娘,榛果纯真,万象慕斯,日式吉安面包,欲治抹茶",https://dimg08.c-ctrip.com/images/fd/tg/g2/M0B/44/B9/Cghzf1U3o7eATSxnAABet9SAHww437_R_220_140.jpg
烫乐麻辣烫(包河万达店),芜湖路万达广场室外步行街二楼,None,None,4.5,"魔芋结,蟹黄鱼籽包,豆腐皮,面筋,麻辣烫,娃娃菜,蘑菇,锅巴,生菜,虾滑",https://dimg05.c-ctrip.com/images/100e0k000000cl8i61FDC_R_220_140.jpg
和福顺焖锅(绿地赢海店),马鞍山路与太湖路交口绿地赢海大厦B座3楼,None,None,4.4,"年糕,红薯,经典酱汁拼锅,鲜虾,土豆,组合锅,巴沙鱼,菌王汤,鸭爪,牛百叶",https://dimg06.c-ctrip.com/images/10050k000000cii4q32F2_R_220_140.jpg
好利来(中环城店),繁华大道与翡翠路交口中环城购物中心一楼,None,None,4.5,"酸奶面包,草莓甜心,芒果冰淇淋,丹麦红豆,地中海之恋,香醇草莓,黑森林,半熟芝士抹茶味,甜甜圈,生日蛋糕电子券",https://dimg01.c-ctrip.com/images/100w0k000000cn6sf290E_R_220_140.jpg
蜜雪冰城(官亭路店),官亭路8号奥马商住楼（F-G-1-5）轴门面,None,None,4.7,"草莓缤纷碗,经典咖啡,甜筒,奥利奥圣代,冰鲜柠檬水,满杯百香果,燕麦牛奶热饮,柠檬红茶,蜂蜜柚子茶,草莓摇摇奶昔",https://dimg04.c-ctrip.com/images/fd/tg/g2/M0A/44/AA/CghzgFU3ouOAPwCTAACaoB3EcF0463_R_220_140.jpg
仟吉西饼(1912店),黄山路与怀宁路口东北角1912商业街一楼(怀宁路口东北侧),None,None,4.6,"南瓜餐包,蛋糕吐司,满满的爱,手指蛋糕,软玉千层派,慕斯缤纷,黄桃卡仕达,雪媚娘,榛果纯真,万象慕斯",https://dimg02.c-ctrip.com/images/100h0k000000cj8tt490C_R_220_140.jpg
茉莉餐厅（包河万达店）,芜湖路与马鞍山路交口万达广场内街3楼(万达影城对面),None,None,4.4,None,https://dimg03.c-ctrip.com/images/100b0e000000717jv7C3C_R_220_140.jpg
0048香辣虾(百盛店),淮河路步行街新世纪服装超市3楼,None,None,4.1,"虾子里的年糕和山,脆皮豆腐,鱼滑,香辣鱿鱼虾,鸡翅虾,牛羊肉拼盘,海带,麻的跳牛蛙,生菜,鸭血,香辣虾",https://dimg08.c-ctrip.com/images/tg/732/089/676/4888b2ad674f41ac8bda2c041da88825_R_220_140.jpg
